Instrument,Duration Minutes,Term
XAU/USD,276.0,Short Term (<1 Day)
XAU/USD,276.0,Short Term (<1 Day)
XAU/USD,276.0,Short Term (<1 Day)
XAU/USD,276.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,265.0,Short Term (<1 Day)
XAU/USD,291.0,Short Term (<1 Day)
XAU/USD,291.0,Short Term (<1 Day)
XAU/USD,291.0,Short Term (<1 Day)
XAU/USD,291.0,Short Term (<1 Day)
XAU/USD,289.0,Short Term (<1 Day)
XAU/USD,329.0,Short Term (<1 Day)
XAU/USD,329.0,Short Term (<1 Day)
XAU/USD,329.0,Short Term (<1 Day)
XAU/USD,329.0,Short Term (<1 Day)
XAU/USD,329.0,Short Term (<1 Day)
XAU/USD,329.0,Short Term (<1 Day)
XAU/USD,329.0,Short Term (<1 Day)
XAU/USD,114.0,Short Term (<1 Day)
XAU/USD,114.0,Short Term (<1 Day)
XAU/USD,148.0,Short Term (<1 Day)
XAU/USD,148.0,Short Term (<1 Day)
XAU/USD,148.0,Short Term (<1 Day)
XAU/USD,148.0,Short Term (<1 Day)
XAU/USD,144.0,Short Term (<1 Day)
XAU/USD,164.0,Short Term (<1 Day)
XAU/USD,164.0,Short Term (<1 Day)
XAU/USD,164.0,Short Term (<1 Day)
XAU/USD,164.0,Short Term (<1 Day)
XAU/USD,139.0,Short Term (<1 Day)
XAU/USD,139.0,Short Term (<1 Day)
XAU/USD,139.0,Short Term (<1 Day)
XAU/USD,139.0,Short Term (<1 Day)
XAU/USD,139.0,Short Term (<1 Day)
XAU/USD,139.0,Short Term (<1 Day)
XAU/USD,63.0,Short Term (<1 Day)
XAU/USD,404.0,Short Term (<1 Day)
XAU/USD,404.0,Short Term (<1 Day)
XAU/USD,404.0,Short Term (<1 Day)
XAU/USD,404.0,Short Term (<1 Day)
XAU/USD,404.0,Short Term (<1 Day)
XAU/USD,514.0,Short Term (<1 Day)
XAU/USD,514.0,Short Term (<1 Day)
XAU/USD,514.0,Short Term (<1 Day)
XAU/USD,501.0,Short Term (<1 Day)
XAU/USD,501.0,Short Term (<1 Day)
XAU/USD,890.0,Short Term (<1 Day)
XAU/USD,890.0,Short Term (<1 Day)
XAU/USD,890.0,Short Term (<1 Day)
XAU/USD,890.0,Short Term (<1 Day)
XAU/USD,890.0,Short Term (<1 Day)
XAU/USD,990.0,Short Term (<1 Day)
XAU/USD,990.0,Short Term (<1 Day)
XAU/USD,990.0,Short Term (<1 Day)
XAU/USD,940.0,Short Term (<1 Day)
XAU/USD,940.0,Short Term (<1 Day)
XAU/USD,940.0,Short Term (<1 Day)
XAU/USD,940.0,Short Term (<1 Day)
XAU/USD,940.0,Short Term (<1 Day)
XAU/USD,940.0,Short Term (<1 Day)
XAU/USD,620.0,Short Term (<1 Day)
XAU/USD,660.0,Short Term (<1 Day)
XAU/USD,660.0,Short Term (<1 Day)
XAU/USD,660.0,Short Term (<1 Day)
XAU/USD,660.0,Short Term (<1 Day)
XAU/USD,660.0,Short Term (<1 Day)
XAU/USD,660.0,Short Term (<1 Day)
XAU/USD,660.0,Short Term (<1 Day)
XAU/USD,687.0,Short Term (<1 Day)
XAU/USD,687.0,Short Term (<1 Day)
XAU/USD,687.0,Short Term (<1 Day)
XAU/USD,687.0,Short Term (<1 Day)
XAU/USD,687.0,Short Term (<1 Day)
XAU/USD,687.0,Short Term (<1 Day)
XAU/USD,687.0,Short Term (<1 Day)
XAU/USD,645.0,Short Term (<1 Day)
XAU/USD,645.0,Short Term (<1 Day)
XAU/USD,645.0,Short Term (<1 Day)
XAU/USD,645.0,Short Term (<1 Day)
XAU/USD,532.0,Short Term (<1 Day)
XAU/USD,532.0,Short Term (<1 Day)
XAU/USD,532.0,Short Term (<1 Day)
XAU/USD,532.0,Short Term (<1 Day)
XAU/USD,532.0,Short Term (<1 Day)
XAU/USD,102.0,Short Term (<1 Day)
XAU/USD,102.0,Short Term (<1 Day)
XAU/USD,135.0,Short Term (<1 Day)
XAU/USD,135.0,Short Term (<1 Day)
XAU/USD,135.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,108.0,Short Term (<1 Day)
XAU/USD,72.0,Short Term (<1 Day)
XAU/USD,72.0,Short Term (<1 Day)
XAU/USD,72.0,Short Term (<1 Day)
XAU/USD,72.0,Short Term (<1 Day)
XAU/USD,72.0,Short Term (<1 Day)
XAU/USD,72.0,Short Term (<1 Day)
XAU/USD,72.0,Short Term (<1 Day)
XAU/USD,371.0,Short Term (<1 Day)
XAU/USD,371.0,Short Term (<1 Day)
XAU/USD,371.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,370.0,Short Term (<1 Day)
XAU/USD,367.0,Short Term (<1 Day)
XAU/USD,367.0,Short Term (<1 Day)
XAU/USD,367.0,Short Term (<1 Day)
XAU/USD,367.0,Short Term (<1 Day)
XAU/USD,367.0,Short Term (<1 Day)
XAU/USD,398.0,Short Term (<1 Day)
XAU/USD,398.0,Short Term (<1 Day)
XAU/USD,398.0,Short Term (<1 Day)
XAU/USD,390.0,Short Term (<1 Day)
XAU/USD,578.0,Short Term (<1 Day)
XAU/USD,578.0,Short Term (<1 Day)
XAU/USD,578.0,Short Term (<1 Day)
XAU/USD,578.0,Short Term (<1 Day)
XAU/USD,578.0,Short Term (<1 Day)
XAU/USD,578.0,Short Term (<1 Day)
XAU/USD,578.0,Short Term (<1 Day)
XAU/USD,578.0,Short Term (<1 Day)
XAU/USD,578.0,Short Term (<1 Day)
XAU/USD,573.0,Short Term (<1 Day)
XAU/USD,573.0,Short Term (<1 Day)
XAU/USD,573.0,Short Term (<1 Day)
XAU/USD,573.0,Short Term (<1 Day)
XAU/USD,573.0,Short Term (<1 Day)
XAU/USD,572.0,Short Term (<1 Day)
XAU/USD,572.0,Short Term (<1 Day)
XAU/USD,572.0,Short Term (<1 Day)
XAU/USD,572.0,Short Term (<1 Day)
XAU/USD,572.0,Short Term (<1 Day)
XAU/USD,541.0,Short Term (<1 Day)
XAU/USD,567.0,Short Term (<1 Day)
XAU/USD,567.0,Short Term (<1 Day)
XAU/USD,567.0,Short Term (<1 Day)
XAU/USD,567.0,Short Term (<1 Day)
XAU/USD,567.0,Short Term (<1 Day)
XAU/USD,567.0,Short Term (<1 Day)
XAU/USD,567.0,Short Term (<1 Day)
XAU/USD,567.0,Short Term (<1 Day)
XAU/USD,567.0,Short Term (<1 Day)
XAU/USD,384.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,385.0,Short Term (<1 Day)
XAU/USD,384.0,Short Term (<1 Day)
XAU/USD,384.0,Short Term (<1 Day)
XAU/USD,124.0,Short Term (<1 Day)
XAU/USD,124.0,Short Term (<1 Day)
XAU/USD,124.0,Short Term (<1 Day)
XAU/USD,124.0,Short Term (<1 Day)
XAU/USD,66.0,Short Term (<1 Day)
XAU/USD,66.0,Short Term (<1 Day)
XAU/USD,66.0,Short Term (<1 Day)
XAU/USD,66.0,Short Term (<1 Day)
XAU/USD,66.0,Short Term (<1 Day)
XAU/USD,125.0,Short Term (<1 Day)
XAU/USD,125.0,Short Term (<1 Day)
XAU/USD,125.0,Short Term (<1 Day)
XAU/USD,125.0,Short Term (<1 Day)
XAU/USD,125.0,Short Term (<1 Day)
XAU/USD,136.0,Short Term (<1 Day)
XAU/USD,136.0,Short Term (<1 Day)
XAU/USD,136.0,Short Term (<1 Day)
XAU/USD,136.0,Short Term (<1 Day)
XAU/USD,136.0,Short Term (<1 Day)
XAU/USD,136.0,Short Term (<1 Day)
XAU/USD,136.0,Short Term (<1 Day)
XAU/USD,136.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,104.0,Short Term (<1 Day)
XAU/USD,104.0,Short Term (<1 Day)
XAU/USD,104.0,Short Term (<1 Day)
XAU/USD,109.0,Short Term (<1 Day)
XAU/USD,109.0,Short Term (<1 Day)
XAU/USD,109.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,111.0,Short Term (<1 Day)
XAU/USD,141.0,Short Term (<1 Day)
XAU/USD,94.0,Short Term (<1 Day)
XAU/USD,95.0,Short Term (<1 Day)
XAU/USD,95.0,Short Term (<1 Day)
XAU/USD,96.0,Short Term (<1 Day)
XAU/USD,96.0,Short Term (<1 Day)
XAU/USD,96.0,Short Term (<1 Day)
XAU/USD,96.0,Short Term (<1 Day)
XAU/USD,96.0,Short Term (<1 Day)
XAU/USD,96.0,Short Term (<1 Day)
XAU/USD,98.0,Short Term (<1 Day)
XAU/USD,98.0,Short Term (<1 Day)
XAU/USD,98.0,Short Term (<1 Day)
XAU/USD,98.0,Short Term (<1 Day)
XAU/USD,132.0,Short Term (<1 Day)
XAU/USD,132.0,Short Term (<1 Day)
XAU/USD,132.0,Short Term (<1 Day)
XAU/USD,132.0,Short Term (<1 Day)
XAU/USD,132.0,Short Term (<1 Day)
XAU/USD,132.0,Short Term (<1 Day)
XAU/USD,131.0,Short Term (<1 Day)
XAU/USD,132.0,Short Term (<1 Day)
XAU/USD,132.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,199.0,Short Term (<1 Day)
XAU/USD,199.0,Short Term (<1 Day)
XAU/USD,201.0,Short Term (<1 Day)
XAU/USD,201.0,Short Term (<1 Day)
XAU/USD,266.0,Short Term (<1 Day)
XAU/USD,266.0,Short Term (<1 Day)
XAU/USD,266.0,Short Term (<1 Day)
XAU/USD,266.0,Short Term (<1 Day)
XAU/USD,266.0,Short Term (<1 Day)
XAU/USD,279.0,Short Term (<1 Day)
XAU/USD,279.0,Short Term (<1 Day)
XAU/USD,279.0,Short Term (<1 Day)
XAU/USD,279.0,Short Term (<1 Day)
XAU/USD,459.0,Short Term (<1 Day)
XAU/USD,368.0,Short Term (<1 Day)
XAU/USD,368.0,Short Term (<1 Day)
XAU/USD,367.0,Short Term (<1 Day)
XAU/USD,364.0,Short Term (<1 Day)
XAU/USD,365.0,Short Term (<1 Day)
XAU/USD,365.0,Short Term (<1 Day)
XAU/USD,365.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,325.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,1121.0,Short Term (<1 Day)
XAU/USD,1121.0,Short Term (<1 Day)
XAU/USD,1121.0,Short Term (<1 Day)
XAU/USD,1121.0,Short Term (<1 Day)
XAU/USD,1121.0,Short Term (<1 Day)
XAU/USD,1121.0,Short Term (<1 Day)
XAU/USD,1121.0,Short Term (<1 Day)
XAU/USD,1121.0,Short Term (<1 Day)
XAU/USD,2343.0,Long Term (>1 Day)
XAU/USD,2308.0,Long Term (>1 Day)
XAU/USD,2308.0,Long Term (>1 Day)
XAU/USD,2308.0,Long Term (>1 Day)
XAU/USD,2309.0,Long Term (>1 Day)
XAU/USD,2309.0,Long Term (>1 Day)
XAU/USD,2309.0,Long Term (>1 Day)
XAU/USD,2309.0,Long Term (>1 Day)
XAU/USD,2326.0,Long Term (>1 Day)
XAU/USD,2326.0,Long Term (>1 Day)
XAU/USD,2326.0,Long Term (>1 Day)
XAU/USD,2326.0,Long Term (>1 Day)
XAU/USD,2326.0,Long Term (>1 Day)
XAU/USD,2326.0,Long Term (>1 Day)
XAU/USD,2326.0,Long Term (>1 Day)
XAU/USD,2326.0,Long Term (>1 Day)
XAU/USD,2327.0,Long Term (>1 Day)
XAU/USD,2327.0,Long Term (>1 Day)
XAU/USD,2327.0,Long Term (>1 Day)
XAU/USD,2327.0,Long Term (>1 Day)
XAU/USD,2327.0,Long Term (>1 Day)
XAU/USD,1219.0,Short Term (<1 Day)
XAU/USD,1219.0,Short Term (<1 Day)
XAU/USD,1220.0,Short Term (<1 Day)
XAU/USD,1220.0,Short Term (<1 Day)
XAU/USD,1220.0,Short Term (<1 Day)
XAU/USD,1221.0,Short Term (<1 Day)
XAU/USD,1221.0,Short Term (<1 Day)
XAU/USD,1221.0,Short Term (<1 Day)
XAU/USD,1221.0,Short Term (<1 Day)
XAU/USD,1222.0,Short Term (<1 Day)
XAU/USD,1222.0,Short Term (<1 Day)
XAU/USD,9.0,Short Term (<1 Day)
XAU/USD,9.0,Short Term (<1 Day)
XAU/USD,9.0,Short Term (<1 Day)
XAU/USD,9.0,Short Term (<1 Day)
XAU/USD,9.0,Short Term (<1 Day)
XAU/USD,9.0,Short Term (<1 Day)
XAU/USD,9.0,Short Term (<1 Day)
XAU/USD,9.0,Short Term (<1 Day)
XAU/USD,9.0,Short Term (<1 Day)
XAU/USD,12.0,Short Term (<1 Day)
XAU/USD,12.0,Short Term (<1 Day)
XAU/USD,12.0,Short Term (<1 Day)
XAU/USD,2.0,Short Term (<1 Day)
XAU/USD,3.0,Short Term (<1 Day)
XAU/USD,3.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,17.0,Short Term (<1 Day)
XAU/USD,17.0,Short Term (<1 Day)
XAU/USD,16.0,Short Term (<1 Day)
XAU/USD,16.0,Short Term (<1 Day)
XAU/USD,16.0,Short Term (<1 Day)
XAU/USD,16.0,Short Term (<1 Day)
XAU/USD,16.0,Short Term (<1 Day)
XAU/USD,16.0,Short Term (<1 Day)
XAU/USD,16.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,118.0,Short Term (<1 Day)
XAU/USD,118.0,Short Term (<1 Day)
XAU/USD,118.0,Short Term (<1 Day)
XAU/USD,118.0,Short Term (<1 Day)
XAU/USD,118.0,Short Term (<1 Day)
XAU/USD,118.0,Short Term (<1 Day)
XAU/USD,114.0,Short Term (<1 Day)
XAU/USD,114.0,Short Term (<1 Day)
XAU/USD,114.0,Short Term (<1 Day)
XAU/USD,114.0,Short Term (<1 Day)
XAU/USD,114.0,Short Term (<1 Day)
XAU/USD,114.0,Short Term (<1 Day)
XAU/USD,177.0,Short Term (<1 Day)
XAU/USD,177.0,Short Term (<1 Day)
XAU/USD,177.0,Short Term (<1 Day)
XAU/USD,177.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,220.0,Short Term (<1 Day)
XAU/USD,220.0,Short Term (<1 Day)
XAU/USD,220.0,Short Term (<1 Day)
XAU/USD,220.0,Short Term (<1 Day)
XAU/USD,220.0,Short Term (<1 Day)
XAU/USD,220.0,Short Term (<1 Day)
XAU/USD,220.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,203.0,Short Term (<1 Day)
XAU/USD,203.0,Short Term (<1 Day)
XAU/USD,203.0,Short Term (<1 Day)
XAU/USD,203.0,Short Term (<1 Day)
XAU/USD,203.0,Short Term (<1 Day)
XAU/USD,202.0,Short Term (<1 Day)
XAU/USD,202.0,Short Term (<1 Day)
XAU/USD,202.0,Short Term (<1 Day)
XAU/USD,202.0,Short Term (<1 Day)
XAU/USD,202.0,Short Term (<1 Day)
XAU/USD,89.0,Short Term (<1 Day)
XAU/USD,93.0,Short Term (<1 Day)
XAU/USD,93.0,Short Term (<1 Day)
XAU/USD,93.0,Short Term (<1 Day)
XAU/USD,94.0,Short Term (<1 Day)
XAU/USD,94.0,Short Term (<1 Day)
XAU/USD,405.0,Short Term (<1 Day)
XAU/USD,405.0,Short Term (<1 Day)
XAU/USD,405.0,Short Term (<1 Day)
XAU/USD,405.0,Short Term (<1 Day)
XAU/USD,393.0,Short Term (<1 Day)
XAU/USD,394.0,Short Term (<1 Day)
XAU/USD,394.0,Short Term (<1 Day)
XAU/USD,401.0,Short Term (<1 Day)
XAU/USD,401.0,Short Term (<1 Day)
XAU/USD,401.0,Short Term (<1 Day)
XAU/USD,401.0,Short Term (<1 Day)
XAU/USD,401.0,Short Term (<1 Day)
XAU/USD,401.0,Short Term (<1 Day)
XAU/USD,384.0,Short Term (<1 Day)
XAU/USD,384.0,Short Term (<1 Day)
XAU/USD,384.0,Short Term (<1 Day)
XAU/USD,384.0,Short Term (<1 Day)
XAU/USD,120.0,Short Term (<1 Day)
XAU/USD,120.0,Short Term (<1 Day)
XAU/USD,120.0,Short Term (<1 Day)
XAU/USD,120.0,Short Term (<1 Day)
XAU/USD,120.0,Short Term (<1 Day)
XAU/USD,120.0,Short Term (<1 Day)
XAU/USD,120.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,19.0,Short Term (<1 Day)
XAU/USD,13.0,Short Term (<1 Day)
XAU/USD,13.0,Short Term (<1 Day)
XAU/USD,13.0,Short Term (<1 Day)
XAU/USD,13.0,Short Term (<1 Day)
XAU/USD,13.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,29.0,Short Term (<1 Day)
XAU/USD,29.0,Short Term (<1 Day)
XAU/USD,29.0,Short Term (<1 Day)
XAU/USD,43.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,42.0,Short Term (<1 Day)
XAU/USD,34.0,Short Term (<1 Day)
XAU/USD,34.0,Short Term (<1 Day)
XAU/USD,34.0,Short Term (<1 Day)
XAU/USD,22.0,Short Term (<1 Day)
XAU/USD,22.0,Short Term (<1 Day)
XAU/USD,75.0,Short Term (<1 Day)
XAU/USD,75.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,48.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,40.0,Short Term (<1 Day)
XAU/USD,64.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,41.0,Short Term (<1 Day)
XAU/USD,43.0,Short Term (<1 Day)
XAU/USD,43.0,Short Term (<1 Day)
XAU/USD,43.0,Short Term (<1 Day)
XAU/USD,43.0,Short Term (<1 Day)
XAU/USD,44.0,Short Term (<1 Day)
XAU/USD,44.0,Short Term (<1 Day)
XAU/USD,44.0,Short Term (<1 Day)
XAU/USD,44.0,Short Term (<1 Day)
XAU/USD,44.0,Short Term (<1 Day)
XAU/USD,44.0,Short Term (<1 Day)
XAU/USD,69.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,87.0,Short Term (<1 Day)
XAU/USD,77.0,Short Term (<1 Day)
XAU/USD,77.0,Short Term (<1 Day)
XAU/USD,77.0,Short Term (<1 Day)
XAU/USD,77.0,Short Term (<1 Day)
XAU/USD,77.0,Short Term (<1 Day)
XAU/USD,77.0,Short Term (<1 Day)
XAU/USD,77.0,Short Term (<1 Day)
XAU/USD,77.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,80.0,Short Term (<1 Day)
XAU/USD,49.0,Short Term (<1 Day)
XAU/USD,49.0,Short Term (<1 Day)
XAU/USD,49.0,Short Term (<1 Day)
XAU/USD,127.0,Short Term (<1 Day)
XAU/USD,126.0,Short Term (<1 Day)
XAU/USD,126.0,Short Term (<1 Day)
XAU/USD,98.0,Short Term (<1 Day)
XAU/USD,98.0,Short Term (<1 Day)
XAU/USD,287.0,Short Term (<1 Day)
XAU/USD,287.0,Short Term (<1 Day)
XAU/USD,287.0,Short Term (<1 Day)
XAU/USD,287.0,Short Term (<1 Day)
XAU/USD,284.0,Short Term (<1 Day)
XAU/USD,284.0,Short Term (<1 Day)
XAU/USD,284.0,Short Term (<1 Day)
XAU/USD,284.0,Short Term (<1 Day)
XAU/USD,284.0,Short Term (<1 Day)
XAU/USD,284.0,Short Term (<1 Day)
XAU/USD,283.0,Short Term (<1 Day)
XAU/USD,283.0,Short Term (<1 Day)
XAU/USD,283.0,Short Term (<1 Day)
XAU/USD,283.0,Short Term (<1 Day)
XAU/USD,283.0,Short Term (<1 Day)
XAU/USD,283.0,Short Term (<1 Day)
XAU/USD,283.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
XAU/USD,282.0,Short Term (<1 Day)
